Date_time,P_avg,Db2t_avg,Dst_avg
2013-01-02 15:50:00+00:00,15.53,30.25,47.529999
2013-01-02 16:00:00+00:00,51.110001000000004,31.0,49.389998999999996
2013-01-02 16:10:00+00:00,75.82,31.58,50.939999
2013-01-02 16:20:00+00:00,81.940002,32.080002,52.259997999999996
2013-01-02 16:30:00+00:00,78.739998,32.650002,53.459998999999996
2013-01-02 16:40:00+00:00,97.800003,33.18,54.529999
2013-01-02 16:50:00+00:00,143.86,33.73,55.470001
2013-01-02 17:00:00+00:00,173.49001,34.27,56.119999
2013-01-02 17:10:00+00:00,153.2,34.84,56.84
2013-01-02 17:20:00+00:00,132.67999,35.43,57.720001
2013-01-02 17:30:00+00:00,137.42,36.049999,58.599998
2013-01-02 17:40:00+00:00,158.50999,36.57,59.360001000000004
2013-01-02 17:50:00+00:00,154.60001,37.009997999999996,59.970001
2013-01-02 18:00:00+00:00,167.73,37.41,60.529999
2013-01-02 18:10:00+00:00,165.5,37.830002,61.110001000000004
2013-01-02 18:20:00+00:00,173.05,38.209998999999996,61.689999
2013-01-02 18:30:00+00:00,195.42999,38.57,62.169998
2013-01-02 18:40:00+00:00,243.96001,38.869999,62.48
2013-01-02 18:50:00+00:00,271.73001,39.09,62.549999
2013-01-02 19:00:00+00:00,248.42999,39.299999,62.75
2013-01-02 19:10:00+00:00,303.32001,39.619999,63.110001000000004
2013-01-02 19:20:00+00:00,389.14999,39.860001000000004,63.290001000000004
2013-01-02 19:30:00+00:00,371.31,40.080002,63.389998999999996
2013-01-02 19:40:00+00:00,444.32000999999997,40.290001000000004,63.560001
2013-01-02 19:50:00+00:00,475.01000999999997,40.52,63.830002
2013-01-02 20:00:00+00:00,486.76000999999997,40.77,64.190002
2013-01-02 20:10:00+00:00,520.88,41.02,64.589996
2013-01-02 20:20:00+00:00,547.3200099999999,40.93,64.739998
2013-01-02 20:30:00+00:00,509.39999000000006,39.279999,61.959998999999996
2013-01-02 20:40:00+00:00,541.08002,37.900002,58.68
2013-01-02 20:50:00+00:00,543.71002,38.040001000000004,58.32
2013-01-02 21:00:00+00:00,543.96002,38.419998,58.939999
2013-01-02 21:10:00+00:00,573.35999,38.150002,59.68
2013-01-02 21:20:00+00:00,605.21997,37.549999,60.099998
2013-01-02 21:30:00+00:00,618.97998,37.040001000000004,60.490002000000004
2013-01-02 21:40:00+00:00,621.09998,36.73,60.959998999999996
2013-01-02 21:50:00+00:00,505.95000999999996,37.389998999999996,61.380001
2013-01-02 22:00:00+00:00,492.17999000000003,38.27,62.060001
2013-01-02 22:10:00+00:00,493.76000999999997,39.099998,62.919998
2013-01-02 22:20:00+00:00,549.16998,39.82,63.68
2013-01-02 22:30:00+00:00,458.29000999999994,39.889998999999996,64.389999
2013-01-02 22:40:00+00:00,358.51001,39.23,64.08000200000001
2013-01-02 22:50:00+00:00,396.45001,38.91,63.740002000000004
2013-01-02 23:00:00+00:00,460.26999000000006,39.540001000000004,64.139999
2013-01-02 23:10:00+00:00,492.03,40.209998999999996,64.849998
2013-01-02 23:20:00+00:00,463.32000999999997,39.419998,63.380001
2013-01-02 23:30:00+00:00,489.35000999999994,37.580002,59.389998999999996
2013-01-02 23:40:00+00:00,430.29000999999994,37.439999,58.060001
2013-01-02 23:50:00+00:00,333.69,37.310001,58.240002000000004
2013-01-03 00:00:00+00:00,254.28999,36.73,58.220001
2013-01-03 00:10:00+00:00,258.70001,37.049999,58.619999
2013-01-03 00:20:00+00:00,310.70001,37.68,59.439999
2013-01-03 00:30:00+00:00,470.29000999999994,38.290001000000004,60.240002000000004
2013-01-03 00:40:00+00:00,479.75,38.849998,60.939999
2013-01-03 00:50:00+00:00,465.26999000000006,39.400002,61.700001
2013-01-03 01:00:00+00:00,544.27002,39.669998,62.450001
2013-01-03 01:10:00+00:00,714.97998,38.990002000000004,63.419998
2013-01-03 01:20:00+00:00,702.91998,38.43,63.900002
2013-01-03 01:30:00+00:00,677.90997,38.02,64.33000200000001
2013-01-03 01:40:00+00:00,571.85999,37.700001,64.110001
2013-01-03 01:50:00+00:00,587.0700099999999,38.139998999999996,64.18
2013-01-03 02:00:00+00:00,596.38,38.950001,64.870003
2013-01-03 02:10:00+00:00,475.57000999999997,38.099998,62.959998999999996
2013-01-03 02:20:00+00:00,444.94,36.59,58.900002
2013-01-03 02:30:00+00:00,413.37,36.689999,57.740002000000004
2013-01-03 02:40:00+00:00,364.14001,37.189999,58.16
2013-01-03 02:50:00+00:00,292.13,37.75,58.830002
2013-01-03 03:00:00+00:00,431.44,38.169998,59.52
2013-01-03 03:10:00+00:00,457.32999,37.689999,59.869999
2013-01-03 03:20:00+00:00,381.60999,36.959998999999996,59.779999
2013-01-03 03:30:00+00:00,306.73001,36.91,59.700001
2013-01-03 03:40:00+00:00,527.58002,37.540001000000004,60.279999
2013-01-03 03:50:00+00:00,830.9500099999999,38.240002000000004,62.02
2013-01-03 04:00:00+00:00,611.14001,38.09,62.75
2013-01-03 04:10:00+00:00,824.28998,37.73,63.450001
2013-01-03 04:20:00+00:00,620.83002,37.43,63.860001000000004
2013-01-03 04:30:00+00:00,566.44,37.240002000000004,63.549999
2013-01-03 04:40:00+00:00,735.7000099999999,37.93,64.199997
